doc_id,chars,sp_tokens,custom_tokens,delta_sp_minus_custom
23472,2513,1019,1038,-19
23473,1524,622,654,-32
23474,1502,621,637,-16
23475,12586,5672,5820,-148
23476,2528,1134,1186,-52
23477,1493,557,565,-8
23478,1158,487,502,-15
23479,2585,975,1017,-42
23480,1519,669,716,-47
23481,1406,568,586,-18
23482,316,135,139,-4
23483,498,235,247,-12
23484,3946,1754,1843,-89
23485,3689,1422,1427,-5
23486,1883,786,805,-19
23487,1233,490,505,-15
23488,3500,1537,1562,-25
23489,5637,2417,2484,-67
23490,1157,435,450,-15
23491,8775,3679,3719,-40
23492,886,419,455,-36
23493,721,298,312,-14
23494,1437,583,593,-10
23495,1115,417,430,-13
23496,5509,2202,2275,-73
23497,893,376,401,-25
23498,6219,2521,2566,-45
23499,602,242,251,-9
23500,12007,4665,4733,-68
23501,4612,1931,1969,-38
23502,17546,9107,9282,-175
23503,5953,2429,2485,-56
23504,862,399,425,-26
23505,5385,2203,2290,-87
23506,1178,474,497,-23
23507,1115,446,456,-10
23508,645,302,310,-8
23509,779,351,368,-17
23510,4051,1709,1769,-60
23511,668,281,283,-2
23512,646,266,270,-4
23513,1050,443,448,-5
23514,6502,2785,2879,-94
23515,1355,552,565,-13
23516,2055,756,787,-31
23517,637,257,269,-12
23518,348,140,147,-7
23519,397,165,173,-8
23520,1399,706,739,-33
23521,1063,589,597,-8
23522,5032,2106,2194,-88
23523,1708,955,971,-16
23524,596,217,236,-19
23525,6271,2364,2428,-64
23526,1861,721,737,-16
23527,2682,1144,1168,-24
23528,348,168,168,0
23529,873,332,347,-15
23530,5900,2173,2289,-116
23531,16312,8114,8393,-279
23532,6683,2705,2772,-67
23533,919,360,376,-16
23534,4826,1857,1885,-28
23535,295,114,113,1
23536,1658,702,718,-16
23537,1395,561,582,-21
23538,1456,670,695,-25
23539,841,326,339,-13
23540,2194,1089,1106,-17
23541,6905,2732,2755,-23
23542,607,250,271,-21
23543,1361,519,539,-20
23544,859,352,363,-11
23545,349,162,169,-7
23546,1607,681,704,-23
23547,648,235,251,-16
23548,2507,1022,1095,-73
23549,6083,2414,2478,-64
23550,6816,2794,2861,-67
23551,1147,491,507,-16
23552,1389,708,720,-12
23553,1440,710,706,4
23554,6635,2667,2864,-197
23555,3230,1322,1348,-26
23556,1081,434,442,-8
23557,663,284,295,-11
23558,3331,1403,1435,-32
23559,3428,1494,1540,-46
23560,1997,865,892,-27
23561,2434,1032,1068,-36
23562,605,275,289,-14
23563,2645,1107,1137,-30
23564,358,178,182,-4
23565,1038,456,461,-5
23566,759,337,338,-1
23567,3713,1579,1602,-23
23568,579,249,259,-10
23569,5011,2239,2368,-129
23570,1720,711,730,-19
23571,536,216,221,-5
23572,14784,6000,6381,-381
23573,602,290,296,-6
23574,1139,480,493,-13
23575,1487,745,762,-17
23576,2856,1183,1218,-35
23577,2718,1000,1039,-39
23578,430,170,169,1
23579,683,280,290,-10
23580,5380,2087,2115,-28
23581,7060,2906,2975,-69
23582,2809,1181,1244,-63
23583,2697,1099,1148,-49
23584,979,379,394,-15
23585,475,212,225,-13
23586,4250,1743,1767,-24
23587,729,332,350,-18
23588,13311,5982,6073,-91
23589,4400,1663,1716,-53
23590,3150,1297,1336,-39
23591,3890,1587,1634,-47
23592,3897,1520,1579,-59
23593,8505,3605,3701,-96
23594,1175,525,540,-15
23595,782,348,374,-26
23596,1212,492,514,-22
23597,6562,2584,2657,-73
23598,2151,887,930,-43
23599,1328,570,603,-33
23600,1123,396,423,-27
23601,3880,1648,1705,-57
23602,555,221,226,-5
23603,2736,1118,1157,-39
23604,1621,644,661,-17
23605,3391,1301,1424,-123
23606,2599,1051,1075,-24
23607,7394,3215,3304,-89
23608,1020,410,417,-7
23609,361,146,147,-1
23610,1510,519,531,-12
23611,4763,1973,2042,-69
23612,5017,1961,2058,-97
23613,2350,997,1021,-24
23614,1871,848,858,-10
23615,1482,647,655,-8
23616,562,270,277,-7
23617,1102,443,459,-16
23618,427,197,204,-7
23619,670,262,272,-10
23620,369,199,202,-3
23621,1182,491,497,-6
23622,569,252,263,-11
23623,3150,1282,1322,-40
23624,470,190,197,-7
23625,1245,527,544,-17
23626,848,394,394,0
23627,1747,732,760,-28
23628,1255,497,522,-25
23629,319,136,136,0
23630,702,293,297,-4
23631,612,261,264,-3
23632,762,324,338,-14
23633,2377,1099,1124,-25
23634,5367,2270,2313,-43
23635,44588,16653,17133,-480
23636,4605,1818,1884,-66
23637,3336,1332,1364,-32
23638,2276,892,931,-39
23639,1438,608,641,-33
23640,3972,1804,1895,-91
23641,2635,1175,1211,-36
23642,3488,1283,1327,-44
23643,24115,10797,11086,-289
23644,487,212,219,-7
23645,2851,1302,1356,-54
23646,3954,1615,1657,-42
23647,2370,950,979,-29
23648,3269,1305,1353,-48
23649,775,336,348,-12
23650,868,381,404,-23
23651,1438,668,680,-12
23652,2434,921,977,-56
23653,1984,764,771,-7
23654,1054,386,402,-16
23655,1262,496,506,-10
23656,5286,2357,2443,-86
23657,1457,647,673,-26
23658,960,387,402,-15
23659,2241,902,932,-30
23660,2813,1160,1168,-8
23661,3177,1393,1427,-34
23662,4625,1877,1928,-51
23663,748,324,334,-10
23664,1646,688,718,-30
23665,551,273,290,-17
23666,2298,951,975,-24
23667,5783,2364,2429,-65
23668,2348,1093,1147,-54
23669,752,340,348,-8
23670,4961,1947,2021,-74
23671,1268,485,516,-31
23672,456,200,202,-2
23673,4496,1957,2062,-105
23674,2735,979,1021,-42
23675,1863,755,785,-30
23676,2745,1134,1172,-38
23677,349,127,137,-10
23678,2990,1246,1291,-45
23679,719,293,302,-9
23680,1425,568,593,-25
23681,2386,930,935,-5
23682,16137,6262,6496,-234
23683,341,126,133,-7
23684,1053,429,453,-24
23685,378,153,154,-1
23686,1700,676,686,-10
23687,5268,2454,2545,-91
23688,1283,542,558,-16
23689,3380,1369,1393,-24
23690,5445,2158,2212,-54
23691,2253,922,965,-43
23692,1290,546,573,-27
23693,1877,717,733,-16
23694,841,356,368,-12
23695,57289,29849,30199,-350
23696,1291,524,539,-15
23697,851,455,465,-10
23698,1045,416,427,-11
23699,1046,405,419,-14
23700,3610,1415,1475,-60
23701,849,378,402,-24
23702,1368,559,577,-18
23703,997,464,466,-2
23704,4333,1924,1965,-41
23705,2552,1106,1156,-50
23706,1420,649,693,-44
23707,825,333,345,-12
23708,1383,553,560,-7
23709,3356,1467,1493,-26
23710,932,419,420,-1
23711,5118,1983,2030,-47
23712,2821,1114,1134,-20
23713,1486,587,594,-7
23714,954,445,450,-5
23715,1823,786,829,-43
23716,303,143,147,-4
23717,626,239,245,-6
23718,1397,610,623,-13
23719,23364,9187,9483,-296
23720,344,132,139,-7
23721,2408,1184,1184,0
23722,8193,3591,3737,-146
23723,6568,2572,2641,-69
23724,2698,1144,1232,-88
23725,2560,1089,1113,-24
23726,1034,380,394,-14
23727,919,370,378,-8
23728,8737,3817,3852,-35
23729,7865,3125,3199,-74
23730,2829,1092,1135,-43
23731,2227,894,929,-35
23732,1193,534,555,-21
23733,1244,496,502,-6
23734,4508,1857,1925,-68
23735,1801,764,788,-24
23736,3175,1366,1397,-31
23737,1303,513,528,-15
23738,2620,1094,1131,-37
23739,6418,2607,2664,-57
23740,1134,491,503,-12
23741,687,292,301,-9
23742,9264,3734,3822,-88
23743,674,273,283,-10
23744,911,433,438,-5
23745,2633,1255,1317,-62
23746,1082,462,487,-25
23747,6216,2454,2540,-86
23748,10542,4006,4143,-137
23749,1422,605,613,-8
23750,5110,1979,2055,-76
23751,1174,467,475,-8
23752,1244,554,569,-15
23753,3024,1155,1185,-30
23754,595,251,266,-15
23755,9569,3923,4065,-142
23756,3771,1590,1633,-43
23757,1441,600,610,-10
23758,2496,987,1017,-30
23759,2884,1181,1216,-35
23760,742,328,335,-7
23761,942,388,402,-14
23762,1025,418,437,-19
23763,10734,3840,3974,-134
23764,517,234,249,-15
23765,740,313,322,-9
23766,405,163,171,-8
23767,609,228,240,-12
23768,2814,1234,1251,-17
23769,7493,2708,2778,-70
23770,1036,445,456,-11
23771,997,389,388,1
23772,3445,1586,1593,-7
23773,1642,702,722,-20
23774,11394,4687,4840,-153
23775,1211,472,467,5
23776,2710,1227,1254,-27
23777,1442,624,625,-1
23778,2518,1027,1066,-39
23779,880,383,388,-5
23780,557,202,207,-5
23781,830,338,346,-8
23782,7344,2883,2955,-72
23783,2037,832,850,-18
23784,495,211,215,-4
23785,2664,1046,1078,-32
23786,3369,1380,1407,-27
23787,2010,876,884,-8
23788,566,255,265,-10
23789,1011,477,489,-12
23790,865,364,386,-22
23791,2762,1125,1182,-57
23792,3363,1317,1411,-94
23793,604,258,264,-6
23794,939,509,508,1
23795,475,243,249,-6
23796,1410,688,722,-34
23797,1725,667,696,-29
23798,5307,2097,2161,-64
23799,664,272,284,-12
23800,709,320,324,-4
23801,4544,1888,1932,-44
23802,8642,3379,3481,-102
23803,669,283,296,-13
23804,717,282,294,-12
23805,5494,2636,2630,6
23806,565,240,250,-10
23807,562,230,242,-12
23808,1018,409,420,-11
23809,4730,2016,2078,-62
23810,1861,795,822,-27
23811,887,331,349,-18
23812,1961,800,817,-17
23813,345,145,152,-7
23814,606,263,267,-4
23815,697,344,352,-8
23816,1370,595,624,-29
23817,3808,1534,1564,-30
23818,4959,1945,1989,-44
23819,4347,1906,1993,-87
23820,489,196,200,-4
23821,2232,946,970,-24
23822,590,277,281,-4
23823,764,296,309,-13
23824,9111,5230,5324,-94
23825,4203,1622,1677,-55
23826,354,139,143,-4
23827,4591,1734,1808,-74
23828,776,281,292,-11
23829,711,317,321,-4
23830,2332,1119,1145,-26
23831,3082,1323,1352,-29
23832,2274,921,949,-28
23833,1089,472,479,-7
23834,1974,849,870,-21
23835,4990,1965,2032,-67
23836,5450,2695,2772,-77
23837,8195,3138,3352,-214
23838,2065,978,1025,-47
23839,435,194,192,2
23840,2951,1157,1210,-53
23841,1141,475,485,-10
23842,2755,1192,1228,-36
23843,2472,1084,1118,-34
23844,744,306,318,-12
23845,4092,1588,1662,-74
23846,2077,876,888,-12
23847,38674,17354,17710,-356
23848,267,118,125,-7
23849,1112,434,478,-44
23850,2768,1189,1225,-36
23851,1440,582,594,-12
23852,3649,1423,1482,-59
23853,1477,570,584,-14
23854,6558,3080,3138,-58
23855,3072,1429,1486,-57
23856,11299,5287,5243,44
23857,1030,456,472,-16
23858,4836,1985,2027,-42
23859,5594,2023,2095,-72
23860,909,339,351,-12
23861,1910,781,794,-13
23862,3409,1636,1679,-43
23863,2355,907,935,-28
23864,3873,1661,1763,-102
23865,2548,1017,1058,-41
23866,5022,1950,1999,-49
23867,467,243,254,-11
23868,3340,1207,1271,-64
23869,1093,426,445,-19
23870,7089,3154,3233,-79
23871,2099,855,878,-23
23872,3544,1319,1361,-42
23873,3032,1275,1320,-45
23874,1606,620,644,-24
23875,5986,2422,2510,-88
23876,5591,2177,2221,-44
23877,4899,1918,1964,-46
23878,2590,1007,1026,-19
23879,2741,1127,1145,-18
23880,1504,640,672,-32
23881,2470,999,1026,-27
23882,1593,766,798,-32
23883,806,336,349,-13
23884,2603,965,1010,-45
23885,1312,601,607,-6
23886,479,172,172,0
23887,907,364,381,-17
23888,1189,463,480,-17
23889,7510,2719,2850,-131
23890,722,280,292,-12
23891,10603,4135,4345,-210
23892,913,437,447,-10
23893,1323,599,605,-6
23894,5563,2915,2993,-78
23895,1609,673,698,-25
23896,382,147,149,-2
23897,4675,1771,1843,-72
23898,332,146,148,-2
23899,341,129,132,-3
23900,9316,3761,3834,-73
23901,1066,609,618,-9
23902,10405,4594,4634,-40
23903,11133,4726,4826,-100
23904,517,218,227,-9
23905,10739,5019,5104,-85
23906,496,193,200,-7
23907,1294,556,574,-18
23908,2547,1208,1265,-57
23909,1767,802,827,-25
23910,1294,560,576,-16
23911,2540,1045,1077,-32
23912,983,360,376,-16
23913,1875,733,762,-29
23914,1002,409,409,0
23915,2181,814,838,-24
23916,605,249,261,-12
23917,977,382,391,-9
23918,9933,3928,4006,-78
23919,3876,1510,1536,-26
23920,877,387,407,-20
23921,640,333,338,-5
23922,724,378,390,-12
23923,1379,620,652,-32
23924,912,359,374,-15
23925,1039,402,410,-8
23926,1637,751,752,-1
23927,2521,1036,1059,-23
23928,2887,1168,1224,-56
23929,5228,2117,2160,-43
23930,1758,723,759,-36
23931,697,316,324,-8
23932,3171,1358,1395,-37
23933,2844,1158,1166,-8
23934,1627,587,630,-43
23935,6752,2809,2823,-14
23936,4945,2439,2501,-62
23937,4277,1807,1878,-71
23938,370,164,161,3
23939,1774,769,807,-38
23940,438,189,193,-4
23941,2669,1138,1150,-12
23942,537,267,278,-11
23943,1746,808,830,-22
23944,8160,3778,3851,-73
23945,1309,530,540,-10
23946,4588,1880,1955,-75
23947,23083,9471,9741,-270
23948,1553,626,628,-2
23949,2272,1011,1044,-33
23950,501,204,212,-8
23951,3146,1344,1404,-60
23952,12852,5211,5307,-96
23953,776,293,304,-11
23954,629,238,246,-8
23955,922,386,396,-10
23956,1210,556,560,-4
23957,2724,1196,1216,-20
23958,3339,1438,1500,-62
23959,2592,1032,1062,-30
23960,3691,1574,1597,-23
23961,763,312,323,-11
23962,286,103,117,-14
23963,4873,1916,1950,-34
23964,1779,733,767,-34
23965,573,246,247,-1
23966,6996,2699,2764,-65
23967,332,132,139,-7
23968,2219,863,858,5
23969,620,261,266,-5
23970,2741,1271,1301,-30
23971,2245,919,950,-31
23972,1954,786,828,-42
23973,1911,732,746,-14
23974,3553,1386,1423,-37
23975,14285,5960,6122,-162
23976,898,347,356,-9
23977,840,372,397,-25
23978,808,350,362,-12
23979,2428,954,1024,-70
23980,604,250,259,-9
23981,1124,480,500,-20
23982,3296,1366,1386,-20
23983,6277,2949,2959,-10
23984,4643,1974,2015,-41
23985,929,391,396,-5
23986,5009,2081,2128,-47
23987,839,357,365,-8
23988,901,362,369,-7
23989,2741,1260,1310,-50
23990,1167,473,472,1
23991,881,333,339,-6
23992,381,171,178,-7
23993,8668,3415,3515,-100
23994,1775,721,746,-25
23995,1736,704,729,-25
23996,1069,446,456,-10
23997,6038,2502,2553,-51
23998,405,182,193,-11
23999,592,262,267,-5
24000,2065,936,969,-33
24001,1267,578,598,-20
24002,329,148,151,-3
24003,1804,799,826,-27
24004,7196,2692,2765,-73
24005,406,155,163,-8
24006,1384,627,636,-9
24007,3031,1264,1298,-34
24008,5047,2037,2099,-62
24009,1126,561,589,-28
24010,618,239,253,-14
24011,1651,755,770,-15
24012,4023,1744,1810,-66
24013,1362,670,707,-37
24014,337,144,148,-4
24015,1523,606,614,-8
24016,2398,1022,1047,-25
24017,5224,2130,2157,-27
24018,899,362,369,-7
24019,1219,559,570,-11
24020,544,199,214,-15
24021,2094,964,987,-23
24022,868,356,371,-15
24023,642,258,258,0
24024,968,400,408,-8
24025,8630,3505,3597,-92
24026,987,407,415,-8
24027,1702,835,852,-17
24028,1273,552,565,-13
24029,665,269,281,-12
24030,646,271,275,-4
24031,388,156,158,-2
24032,1947,822,859,-37
24033,7825,3027,3174,-147
24034,2323,904,924,-20
24035,2235,996,994,2
24036,2952,1198,1246,-48
24037,1182,457,454,3
24038,3093,1249,1292,-43
24039,3842,1597,1657,-60
24040,1012,423,434,-11
24041,1649,625,644,-19
24042,1025,435,446,-11
24043,8207,3236,3273,-37
24044,964,462,486,-24
24045,689,297,309,-12
24046,1416,669,687,-18
24047,3604,1392,1428,-36
24048,619,265,272,-7
24049,4472,1900,1952,-52
24050,1707,654,685,-31
24051,2735,1053,1082,-29
24052,6242,2548,2604,-56
24053,2132,825,850,-25
24054,1575,599,624,-25
24055,810,332,341,-9
24056,3784,1471,1534,-63
24057,2921,1092,1140,-48
24058,1679,616,636,-20
24059,3357,1298,1319,-21
24060,4950,2062,2108,-46
24061,362,134,129,5
24062,3619,1433,1463,-30
24063,284,115,122,-7
24064,1357,624,641,-17
24065,558,246,252,-6
24066,2586,1063,1116,-53
24067,1150,510,528,-18
24068,517,228,235,-7
24069,513,231,235,-4
24070,1501,628,650,-22
24071,6274,2939,2957,-18
24072,2817,1110,1155,-45
24073,2328,1117,1135,-18
24074,3564,1645,1739,-94
24075,5071,2014,2091,-77
24076,1889,795,839,-44
24077,242,100,107,-7
24078,438,202,205,-3
24079,2457,977,993,-16
24080,1502,675,705,-30
24081,2594,999,1043,-44
24082,810,379,408,-29
24083,1130,628,633,-5
24084,8142,3358,3477,-119
24085,875,356,372,-16
24086,867,352,353,-1
24087,7818,3156,3283,-127
24088,2770,1057,1099,-42
24089,12497,4822,5029,-207
24090,1408,593,609,-16
24091,2227,912,929,-17
24092,8382,3206,3235,-29
24093,473,223,232,-9
24094,1846,788,826,-38
24095,1612,706,724,-18
24096,622,241,242,-1
24097,1118,443,456,-13
24098,608,265,269,-4
24099,860,375,391,-16
24100,2934,1250,1282,-32
24101,5868,2242,2297,-55
24102,757,305,320,-15
24103,5394,2259,2287,-28
24104,402,177,183,-6
24105,970,527,541,-14
24106,14758,6369,6478,-109
24107,146013,60910,62551,-1641
24108,8409,3328,3380,-52
24109,1343,576,595,-19
24110,1322,632,666,-34
24111,1872,770,787,-17
24112,1130,482,487,-5
24113,2407,1034,1059,-25
24114,1949,733,754,-21
24115,563,268,276,-8
24116,6976,3409,3537,-128
24117,4796,1995,2030,-35
24118,1105,444,441,3
24119,20899,8539,8721,-182
24120,1867,831,902,-71
24121,3400,1471,1506,-35
24122,43888,19628,20139,-511
24123,6291,2467,2547,-80
24124,4424,1732,1770,-38
24125,2321,954,983,-29
24126,1527,674,693,-19
24127,665,237,247,-10
24128,8416,3183,3291,-108
24129,4524,1899,1883,16
24130,2236,1114,1143,-29
24131,1722,854,888,-34
24132,1007,386,383,3
24133,4254,1721,1778,-57
24134,1823,761,789,-28
24135,2549,1103,1138,-35
24136,1781,860,880,-20
24137,8578,3535,3611,-76
24138,1169,468,482,-14
24139,738,347,361,-14
24140,4652,1803,1880,-77
24141,1293,510,525,-15
24142,2466,980,1015,-35
24143,6879,3547,3628,-81
24144,557,267,281,-14
24145,2174,953,978,-25
24146,978,495,498,-3
24147,1321,497,533,-36
24148,3314,1361,1411,-50
24149,7969,3391,3438,-47
24150,8027,3216,3309,-93
24151,1129,463,484,-21
24152,595,333,332,1
24153,2684,1005,1044,-39
24154,3070,1265,1309,-44
24155,1969,820,837,-17
24156,446,173,185,-12
24157,2147,1039,1079,-40
24158,4223,2128,2170,-42
24159,4046,1849,1870,-21
24160,8600,3363,3446,-83
24161,2400,1020,1032,-12
24162,667,258,272,-14
24163,3068,1212,1245,-33
24164,3396,1363,1429,-66
24165,9872,4139,4191,-52
24166,2937,1167,1198,-31
24167,4998,2471,2479,-8
24168,758,334,340,-6
24169,3692,1515,1554,-39
24170,754,344,361,-17
24171,546,208,215,-7
24172,4137,1711,1747,-36
24173,5621,2358,2419,-61
24174,1184,529,541,-12
24175,408,148,154,-6
24176,1171,452,463,-11
24177,2410,918,963,-45
24178,661,281,293,-12
24179,1233,559,573,-14
24180,958,354,361,-7
24181,573,252,261,-9
24182,1321,566,600,-34
24183,3505,1349,1411,-62
24184,754,310,316,-6
24185,356,128,140,-12
24186,698,247,252,-5
24187,1035,482,506,-24
24188,534,239,255,-16
24189,782,336,349,-13
24190,3572,1403,1456,-53
24191,1550,649,684,-35
24192,5432,2120,2194,-74
24193,1022,458,484,-26
24194,518,211,217,-6
24195,1892,839,870,-31
24196,1466,609,620,-11
24197,1209,547,558,-11
24198,681,271,282,-11
24199,2693,1094,1127,-33
24200,516,200,214,-14
24201,777,291,304,-13
24202,859,349,360,-11
24203,7078,2589,2682,-93
24204,1011,432,450,-18
24205,2533,1070,1107,-37
24206,2249,1043,1084,-41
24207,354,129,136,-7
24208,658,267,273,-6
24209,643,258,267,-9
24210,675,280,296,-16
24211,2548,1375,1401,-26
24212,331,135,149,-14
24213,2521,1149,1186,-37
24214,1547,645,698,-53
24215,8082,3307,3391,-84
24216,2181,963,994,-31
24217,1738,734,754,-20
24218,3254,1378,1422,-44
24219,2239,935,951,-16
24220,689,283,295,-12
24221,1011,427,438,-11
24222,1589,655,675,-20
24223,1054,424,434,-10
24224,799,318,332,-14
24225,6027,2242,2324,-82
24226,743,324,352,-28
24227,1384,537,560,-23
24228,386,155,161,-6
24229,639,260,264,-4
24230,2405,962,990,-28
24231,938,332,352,-20
24232,996,548,568,-20
24233,3411,1390,1444,-54
24234,401,161,175,-14
24235,2009,892,907,-15
24236,1197,472,512,-40
24237,1906,711,718,-7
24238,520,220,231,-11
24239,1350,482,502,-20
24240,2209,1107,1143,-36
24241,9475,4547,4663,-116
24242,2033,833,847,-14
24243,3027,1224,1242,-18
24244,2612,1006,1058,-52
24245,8072,3304,3419,-115
24246,969,399,414,-15
24247,2442,924,971,-47
24248,1732,787,789,-2
24249,2200,860,896,-36
24250,468,204,211,-7
24251,2673,1167,1190,-23
24252,693,309,316,-7
24253,2892,1233,1272,-39
24254,888,423,441,-18
24255,1457,626,650,-24
24256,585,216,226,-10
24257,1484,610,638,-28
24258,1554,660,674,-14
24259,1470,613,636,-23
24260,2295,978,1017,-39
24261,945,518,521,-3
24262,5589,2249,2306,-57
24263,3905,1620,1669,-49
24264,5217,2578,2597,-19
24265,2525,1059,1098,-39
24266,2085,866,886,-20
24267,493,244,260,-16
24268,2953,1222,1265,-43
24269,6601,2651,2718,-67
24270,823,335,344,-9
24271,5975,2994,3058,-64
24272,1842,742,771,-29
24273,3315,1374,1401,-27
24274,948,350,365,-15
24275,467,184,195,-11
24276,2939,1181,1244,-63
24277,2467,1042,1080,-38
24278,2259,901,926,-25
24279,259,111,116,-5
24280,615,251,252,-1
24281,4434,1915,1962,-47
